chr	start	end	compartment	satellite	gene	Rloop_pos	RAD51_pos	RPA1A_pos	gH2AX_pos
Chr4	2724000	2725000	rDNA	0	0	0	0	0	1
Chr4	2726000	2727000	rDNA	0	0	0	0	0	0
Chr4	2727000	2728000	rDNA	0	0	0	0	0	1
Chr4	2746000	2747000	rDNA	0	0	0	1	0	1
Chr4	2758000	2759000	rDNA	0	0	0	0	0	0
Chr4	2791000	2792000	rDNA	0	0	0	0	0	1
Chr4	2800000	2801000	rDNA	0	0	1	1	1	0
Chr4	2801000	2802000	rDNA	0	0	0	0	0	0
Chr4	2809000	2810000	rDNA	0	0	0	0	0	1
Chr4	2810000	2811000	rDNA	0	0	0	0	0	1
Chr4	2812000	2813000	rDNA	0	0	0	0	0	0
Chr4	2814000	2815000	rDNA	0	0	0	1	0	0
Chr4	2815000	2816000	rDNA	0	0	1	0	0	0
Chr4	2816000	2817000	rDNA	0	0	0	1	0	1
Chr4	2817000	2818000	rDNA	0	0	0	0	0	1
Chr4	2819000	2820000	rDNA	0	0	0	0	1	1
Chr4	2821000	2822000	rDNA	0	0	0	0	0	0
Chr4	2822000	2823000	rDNA	0	0	0	0	0	0
Chr4	2823000	2824000	rDNA	0	0	1	0	0	0
Chr4	2826000	2827000	rDNA	0	0	1	1	1	1
Chr4	2827000	2828000	rDNA	0	0	0	0	1	0
Chr4	2828000	2829000	rDNA	0	0	0	0	1	0
Chr4	2830000	2831000	rDNA	0	0	0	0	0	0
Chr4	2831000	2832000	rDNA	0	0	0	1	0	0
Chr4	2832000	2833000	rDNA	0	0	0	0	0	0
Chr4	2833000	2834000	rDNA	0	0	1	0	1	0
Chr4	2836000	2837000	rDNA	0	0	1	1	1	0
Chr4	2837000	2838000	rDNA	0	0	0	0	0	0
Chr4	2840000	2841000	rDNA	0	0	0	0	0	0
Chr4	2842000	2843000	rDNA	0	0	0	0	0	0
Chr4	2843000	2844000	rDNA	0	0	0	0	0	0
Chr4	2846000	2847000	rDNA	0	0	0	0	0	0
Chr4	2847000	2848000	rDNA	0	0	0	0	0	0
Chr4	2848000	2849000	rDNA	0	0	0	1	1	0
Chr4	2849000	2850000	rDNA	0	0	0	1	1	0
Chr4	2850000	2851000	rDNA	0	0	0	1	1	0
Chr4	2851000	2852000	rDNA	0	0	0	1	1	0
Chr4	2853000	2854000	rDNA	0	0	1	0	0	0
Chr4	2854000	2855000	rDNA	0	0	1	0	0	1
Chr4	2859000	2860000	rDNA	0	0	0	0	0	0
Chr4	2860000	2861000	rDNA	0	0	0	1	0	0
Chr4	2861000	2862000	rDNA	0	0	1	1	1	0
Chr4	2864000	2865000	rDNA	0	0	0	1	1	0
Chr4	2866000	2867000	rDNA	0	0	0	0	1	1
Chr4	2871000	2872000	rDNA	0	0	0	0	0	1
Chr4	2872000	2873000	rDNA	0	0	0	0	0	1
Chr4	2873000	2874000	rDNA	0	0	0	1	1	0
Chr4	2874000	2875000	rDNA	0	0	0	0	0	0
Chr4	2875000	2876000	rDNA	0	0	1	0	0	0
Chr4	2876000	2877000	rDNA	0	0	1	0	0	0
Chr4	2882000	2883000	rDNA	0	0	1	0	0	1
Chr4	2883000	2884000	rDNA	0	0	0	0	0	0
Chr4	2884000	2885000	rDNA	0	0	0	0	0	0
Chr4	2885000	2886000	rDNA	0	0	0	0	0	0
Chr4	2887000	2888000	rDNA	0	0	0	0	0	0
Chr4	2892000	2893000	rDNA	0	0	1	1	0	0
Chr4	2895000	2896000	rDNA	0	0	0	0	1	0
Chr4	2902000	2903000	rDNA	0	0	0	0	0	0
Chr4	2903000	2904000	rDNA	0	0	0	0	0	1
Chr4	2905000	2906000	rDNA	0	0	0	0	1	0
Chr4	2906000	2907000	rDNA	0	0	1	1	0	0
Chr4	2908000	2909000	rDNA	0	0	1	0	0	0
Chr4	2909000	2910000	rDNA	0	0	1	0	1	1
Chr4	2910000	2911000	rDNA	0	0	0	0	0	0
Chr4	2913000	2914000	rDNA	0	0	1	0	0	0
Chr4	2914000	2915000	rDNA	0	0	0	0	0	0
Chr4	2916000	2917000	rDNA	0	0	1	1	1	0
Chr4	2918000	2919000	rDNA	0	0	1	0	0	0
Chr4	2920000	2921000	rDNA	0	0	0	0	0	1
Chr4	2923000	2924000	rDNA	0	0	0	0	1	0
Chr4	2924000	2925000	rDNA	0	0	1	0	0	0
Chr4	2926000	2927000	rDNA	0	0	1	0	1	1
Chr4	2927000	2928000	rDNA	0	0	1	0	0	0
Chr4	2928000	2929000	rDNA	0	0	0	0	0	0
Chr4	2929000	2930000	rDNA	0	0	1	0	0	0
Chr4	2930000	2931000	rDNA	0	0	1	0	0	0
Chr4	2931000	2932000	rDNA	0	0	0	1	0	0
Chr4	2932000	2933000	rDNA	0	0	0	0	1	1
Chr4	2933000	2934000	rDNA	0	0	0	0	0	0
Chr4	2934000	2935000	rDNA	0	0	0	0	0	1
Chr4	2936000	2937000	rDNA	0	0	0	0	0	0
Chr4	2937000	2938000	rDNA	0	0	0	0	0	0
Chr4	2941000	2942000	rDNA	0	0	0	1	0	0
Chr4	2944000	2945000	rDNA	0	0	0	0	0	0
Chr4	2947000	2948000	rDNA	0	0	1	0	0	0
Chr4	2948000	2949000	rDNA	0	0	1	0	0	0
Chr4	2949000	2950000	rDNA	0	0	1	0	0	0
Chr4	2954000	2955000	rDNA	0	0	0	0	0	1
Chr4	2955000	2956000	rDNA	0	0	1	0	0	0
Chr4	2957000	2958000	rDNA	0	0	0	0	0	0
Chr4	2958000	2959000	rDNA	0	0	1	0	1	0
Chr4	2960000	2961000	rDNA	0	0	0	0	0	1
Chr4	2962000	2963000	rDNA	0	0	0	0	0	0
Chr4	2965000	2966000	rDNA	0	0	0	0	1	1
Chr4	2968000	2969000	rDNA	0	0	1	0	0	0
Chr4	2975000	2976000	rDNA	0	0	0	1	1	1
Chr4	2976000	2977000	rDNA	0	0	1	1	1	1
Chr4	2978000	2979000	rDNA	0	0	1	0	1	0
Chr4	2979000	2980000	rDNA	0	0	1	0	0	0
Chr4	2980000	2981000	rDNA	0	0	0	1	1	1
Chr4	2981000	2982000	rDNA	0	0	0	0	0	0
Chr4	2986000	2987000	rDNA	0	0	1	0	0	1
Chr4	2987000	2988000	rDNA	0	0	0	0	0	1
Chr4	2988000	2989000	rDNA	0	0	0	0	1	0
Chr4	2989000	2990000	rDNA	0	0	1	0	1	0
Chr4	2993000	2994000	rDNA	0	0	0	0	0	0
Chr4	2996000	2997000	rDNA	0	0	1	0	0	0
Chr4	2997000	2998000	rDNA	0	0	0	0	0	1
Chr4	2999000	3000000	rDNA	0	0	0	0	1	0
Chr4	3000000	3001000	rDNA	0	0	0	0	1	0
Chr4	3001000	3002000	rDNA	0	0	0	0	0	0
Chr4	3003000	3004000	rDNA	0	0	1	0	0	0
Chr4	3004000	3005000	rDNA	0	0	0	0	0	0
Chr4	3007000	3008000	rDNA	0	0	1	0	0	0
Chr4	3008000	3009000	rDNA	0	0	0	0	0	0
Chr4	3009000	3010000	rDNA	0	0	0	0	0	0
Chr4	3010000	3011000	rDNA	0	0	1	0	0	0
Chr4	3012000	3013000	rDNA	0	0	1	0	0	0
Chr4	3014000	3015000	rDNA	0	0	0	0	0	0
Chr4	3015000	3016000	rDNA	0	0	0	0	0	0
Chr4	3017000	3018000	rDNA	0	0	0	0	0	1
Chr4	3018000	3019000	rDNA	0	0	0	0	0	0
Chr4	3019000	3020000	rDNA	0	0	0	0	0	0
Chr4	3020000	3021000	rDNA	0	0	0	0	0	0
Chr4	3021000	3022000	rDNA	0	0	1	0	0	0
Chr4	3022000	3023000	rDNA	0	0	0	0	0	1
Chr4	3023000	3024000	rDNA	0	0	1	0	0	0
Chr4	3024000	3025000	rDNA	0	0	1	0	0	1
Chr4	3028000	3029000	rDNA	0	0	1	0	0	0
Chr4	3030000	3031000	rDNA	0	0	1	1	1	0
Chr4	3031000	3032000	rDNA	0	0	1	0	0	0
Chr4	3033000	3034000	rDNA	0	0	0	0	0	0
Chr4	3038000	3039000	rDNA	0	0	1	0	0	0
Chr4	3041000	3042000	rDNA	0	0	0	0	0	0
Chr4	3042000	3043000	rDNA	0	0	1	0	0	0
Chr4	3044000	3045000	rDNA	0	0	1	0	0	1
Chr4	3049000	3050000	rDNA	0	0	1	0	0	0
Chr4	3050000	3051000	rDNA	0	0	0	0	0	0
Chr4	3051000	3052000	rDNA	0	0	0	1	0	0
Chr4	3052000	3053000	rDNA	0	0	1	1	0	0
Chr4	3054000	3055000	rDNA	0	0	1	0	0	1
Chr4	3055000	3056000	rDNA	0	0	1	0	0	0
Chr4	3056000	3057000	rDNA	0	0	0	1	0	0
Chr4	3057000	3058000	rDNA	0	0	0	0	0	0
Chr4	3059000	3060000	rDNA	0	0	0	0	0	0
Chr4	3060000	3061000	rDNA	0	0	0	0	0	1
Chr4	3062000	3063000	rDNA	0	0	0	1	1	0
Chr4	3063000	3064000	rDNA	0	0	0	0	0	0
Chr4	3064000	3065000	rDNA	0	0	1	0	0	1
Chr4	3066000	3067000	rDNA	0	0	0	0	0	0
Chr4	3067000	3068000	rDNA	0	0	0	1	1	0
Chr4	3070000	3071000	rDNA	0	0	0	1	1	0
Chr4	3072000	3073000	rDNA	0	0	0	0	0	0
Chr4	3073000	3074000	rDNA	0	0	1	0	0	1
Chr4	3075000	3076000	rDNA	0	0	1	0	0	0
Chr4	3080000	3081000	rDNA	0	0	1	1	0	0
Chr4	3082000	3083000	rDNA	0	0	0	0	0	1
Chr4	3083000	3084000	rDNA	0	0	1	0	0	0
Chr4	3085000	3086000	rDNA	0	0	0	1	1	0
Chr4	3090000	3091000	rDNA	0	0	1	0	0	1
Chr4	3093000	3094000	rDNA	0	0	1	0	1	0
Chr4	3096000	3097000	rDNA	0	0	1	0	0	0
Chr4	3097000	3098000	rDNA	0	0	0	0	0	0
Chr4	3100000	3101000	rDNA	0	0	0	0	0	1
Chr4	3101000	3102000	rDNA	0	0	1	0	0	0
Chr4	3103000	3104000	rDNA	0	0	0	0	0	0
Chr4	3104000	3105000	rDNA	0	0	1	0	0	0
Chr4	3108000	3109000	rDNA	0	0	0	0	0	0
Chr4	3111000	3112000	rDNA	0	0	1	0	0	0
Chr4	3112000	3113000	rDNA	0	0	0	0	1	0
Chr4	3113000	3114000	rDNA	0	0	0	0	0	0
Chr4	3114000	3115000	rDNA	0	0	1	0	0	1
Chr4	3116000	3117000	rDNA	0	0	0	0	0	0
Chr4	3118000	3119000	rDNA	0	0	0	0	0	0
Chr4	3121000	3122000	rDNA	0	0	0	0	0	0
Chr4	3122000	3123000	rDNA	0	0	0	0	0	0
Chr4	3124000	3125000	rDNA	0	0	0	0	1	0
Chr4	3125000	3126000	rDNA	0	0	0	0	0	0
Chr4	3126000	3127000	rDNA	0	0	0	0	0	0
Chr4	3132000	3133000	rDNA	0	0	1	0	0	1
Chr4	3133000	3134000	rDNA	0	0	0	0	0	0
Chr4	3134000	3135000	rDNA	0	0	0	1	0	0
Chr4	3135000	3136000	rDNA	0	0	1	0	0	0
Chr4	3137000	3138000	rDNA	0	0	1	1	0	1
Chr4	3139000	3140000	rDNA	0	0	0	0	1	0
Chr4	3142000	3143000	rDNA	0	0	1	0	0	0
Chr4	3143000	3144000	rDNA	0	0	0	0	0	0
Chr4	3144000	3145000	rDNA	0	0	0	0	1	0
Chr4	3145000	3146000	rDNA	0	0	1	0	0	0
Chr4	3147000	3148000	rDNA	0	0	1	1	0	1
Chr4	3149000	3150000	rDNA	0	0	0	1	0	1
Chr4	3152000	3153000	rDNA	0	0	1	0	0	0
Chr4	3153000	3154000	rDNA	0	0	0	0	0	1
Chr4	3154000	3155000	rDNA	0	0	0	0	0	0
Chr4	3155000	3156000	rDNA	0	0	1	0	0	0
Chr4	3158000	3159000	rDNA	0	0	1	0	0	0
Chr4	3159000	3160000	rDNA	0	0	0	0	0	0
Chr4	3162000	3163000	rDNA	0	0	1	0	0	0
Chr4	3163000	3164000	rDNA	0	0	1	0	0	0
Chr4	3165000	3166000	rDNA	0	0	1	1	1	0
Chr4	3166000	3167000	rDNA	0	0	0	1	1	0
Chr4	3173000	3174000	rDNA	0	0	1	1	1	0
Chr4	3174000	3175000	rDNA	0	0	1	0	0	0
Chr4	3175000	3176000	rDNA	0	0	0	0	0	0
Chr4	3176000	3177000	rDNA	0	0	1	0	1	0
Chr4	3178000	3179000	rDNA	0	0	1	0	0	1
Chr4	3180000	3181000	rDNA	0	0	0	1	1	0
Chr4	3183000	3184000	rDNA	0	0	1	1	0	0
Chr4	3184000	3185000	rDNA	0	0	1	1	0	1
Chr4	3186000	3187000	rDNA	0	0	0	0	0	0
Chr4	3187000	3188000	rDNA	0	0	0	1	0	0
Chr4	3188000	3189000	rDNA	0	0	1	0	0	1
Chr4	3194000	3195000	rDNA	0	0	1	0	0	0
Chr4	3195000	3196000	rDNA	0	0	1	0	0	1
Chr4	3196000	3197000	rDNA	0	0	0	0	0	0
Chr4	3197000	3198000	rDNA	0	0	1	0	0	0
Chr4	3199000	3200000	rDNA	0	0	1	0	0	1
Chr4	3200000	3201000	rDNA	0	0	1	0	0	0
Chr4	3201000	3202000	rDNA	0	0	0	0	0	0
Chr4	3202000	3203000	rDNA	0	0	0	1	0	1
Chr4	3204000	3205000	rDNA	0	0	1	0	0	0
Chr4	3207000	3208000	rDNA	0	0	0	1	1	1
Chr4	3209000	3210000	rDNA	0	0	1	1	0	0
Chr4	3214000	3215000	rDNA	0	0	0	0	0	1
Chr4	3215000	3216000	rDNA	0	0	1	0	0	1
Chr4	3217000	3218000	rDNA	0	0	0	0	1	0
Chr4	3218000	3219000	rDNA	0	0	1	0	0	0
Chr4	3221000	3222000	rDNA	0	0	1	1	1	0
Chr4	3222000	3223000	rDNA	0	0	0	1	1	0
Chr4	3225000	3226000	rDNA	0	0	1	0	0	0
Chr4	3227000	3228000	rDNA	0	0	0	0	0	0
Chr4	3228000	3229000	rDNA	0	0	1	0	0	0
Chr4	3229000	3230000	rDNA	0	0	1	1	0	0
Chr4	3230000	3231000	rDNA	0	0	0	1	0	0
Chr4	3232000	3233000	rDNA	0	0	0	0	1	0
Chr4	3233000	3234000	rDNA	0	0	0	0	0	0
Chr4	3235000	3236000	rDNA	0	0	0	0	0	0
Chr4	3236000	3237000	rDNA	0	0	1	0	0	0
Chr4	3238000	3239000	rDNA	0	0	0	0	0	0
Chr4	3239000	3240000	rDNA	0	0	1	0	0	0
Chr4	3241000	3242000	rDNA	0	0	0	0	0	0
Chr4	3246000	3247000	rDNA	0	0	1	1	0	0
Chr4	3249000	3250000	rDNA	0	0	1	0	0	0
Chr4	3256000	3257000	rDNA	0	0	0	0	0	0
Chr4	3257000	3258000	rDNA	0	0	1	0	0	0
Chr4	3259000	3260000	rDNA	0	0	0	1	1	0
Chr4	3260000	3261000	rDNA	0	0	1	0	0	0
Chr4	3262000	3263000	rDNA	0	0	1	0	0	0
Chr4	3264000	3265000	rDNA	0	0	0	0	0	0
Chr4	3267000	3268000	rDNA	0	0	0	1	0	1
Chr4	3268000	3269000	rDNA	0	0	0	1	0	0
Chr4	3269000	3270000	rDNA	0	0	0	0	0	0
Chr4	3270000	3271000	rDNA	0	0	1	0	0	0
Chr4	3271000	3272000	rDNA	0	0	1	1	1	0
Chr4	3272000	3273000	rDNA	0	0	0	0	0	0
Chr4	3277000	3278000	rDNA	0	0	0	0	0	1
Chr4	3278000	3279000	rDNA	0	0	1	0	0	0
Chr4	3280000	3281000	rDNA	0	0	0	1	1	0
Chr4	3281000	3282000	rDNA	0	0	1	0	0	0
Chr4	3288000	3289000	rDNA	0	0	1	0	0	0
Chr4	3289000	3290000	rDNA	0	0	1	0	0	0
Chr4	3290000	3291000	rDNA	0	0	0	1	1	1
Chr4	3291000	3292000	rDNA	0	0	1	1	0	0
Chr4	3293000	3294000	rDNA	0	0	1	0	0	1
Chr4	3295000	3296000	rDNA	0	0	0	1	0	0
Chr4	3298000	3299000	rDNA	0	0	1	0	1	0
Chr4	3301000	3302000	rDNA	0	0	0	0	0	0
Chr4	3308000	3309000	rDNA	0	0	0	0	0	0
Chr4	3309000	3310000	rDNA	0	0	1	0	0	0
Chr4	3311000	3312000	rDNA	0	0	0	1	1	0
Chr4	3312000	3313000	rDNA	0	0	1	1	1	0
Chr4	3313000	3314000	rDNA	0	0	0	1	1	0
Chr4	3314000	3315000	rDNA	0	0	0	0	0	1
Chr4	3315000	3316000	rDNA	0	0	0	0	0	0
Chr4	3319000	3320000	rDNA	0	0	1	0	0	0
Chr4	3322000	3323000	rDNA	0	0	1	0	0	0
Chr4	3324000	3325000	rDNA	0	0	0	0	0	0
Chr4	3329000	3330000	rDNA	0	0	0	0	0	0
Chr4	3330000	3331000	rDNA	0	0	1	0	0	0
Chr4	3331000	3332000	rDNA	0	0	0	0	0	0
Chr4	3332000	3333000	rDNA	0	0	0	0	0	0
Chr4	3333000	3334000	rDNA	0	0	1	0	0	0
Chr4	3334000	3335000	rDNA	0	0	0	1	1	1
Chr4	3336000	3337000	rDNA	0	0	1	1	1	0
Chr4	3337000	3338000	rDNA	0	0	0	1	1	0
Chr4	3338000	3339000	rDNA	0	0	0	0	0	0
Chr4	3339000	3340000	rDNA	0	0	0	0	1	1
Chr4	3340000	3341000	rDNA	0	0	1	1	1	0
Chr4	3342000	3343000	rDNA	0	0	0	1	0	0
Chr4	3343000	3344000	rDNA	0	0	1	0	0	0
Chr4	3345000	3346000	rDNA	0	0	0	0	0	1
Chr4	3346000	3347000	rDNA	0	0	1	0	0	0
Chr4	3347000	3348000	rDNA	0	0	0	0	1	0
Chr4	3348000	3349000	rDNA	0	0	0	1	0	0
Chr4	3350000	3351000	rDNA	0	0	1	0	0	1
Chr4	3353000	3354000	rDNA	0	0	0	0	1	0
Chr4	3354000	3355000	rDNA	0	0	0	1	1	0
Chr4	3361000	3362000	rDNA	0	0	0	0	0	1
Chr4	3363000	3364000	rDNA	0	0	0	0	0	0
Chr4	3364000	3365000	rDNA	0	0	1	0	0	0
Chr4	3366000	3367000	rDNA	0	0	1	0	0	1
Chr4	3367000	3368000	rDNA	0	0	1	0	0	0
Chr4	3368000	3369000	rDNA	0	0	0	0	0	0
Chr4	3371000	3372000	rDNA	0	0	1	0	0	0
Chr4	3374000	3375000	rDNA	0	0	1	1	1	0
Chr4	3377000	3378000	rDNA	0	0	1	0	0	0
Chr4	3381000	3382000	rDNA	0	0	0	1	0	0
Chr4	3382000	3383000	rDNA	0	0	1	0	0	0
Chr4	3383000	3384000	rDNA	0	0	0	0	0	0
Chr4	3384000	3385000	rDNA	0	0	0	1	1	1
Chr4	3385000	3386000	rDNA	0	0	1	0	0	0
Chr4	3387000	3388000	rDNA	0	0	1	1	1	0
Chr4	3391000	3392000	rDNA	0	0	0	0	1	0
Chr4	3392000	3393000	rDNA	0	0	0	0	0	1
Chr4	3394000	3395000	rDNA	0	0	1	0	0	0
Chr4	3395000	3396000	rDNA	0	0	1	0	0	0
Chr4	3397000	3398000	rDNA	0	0	0	0	0	0
Chr4	3402000	3403000	rDNA	0	0	0	0	0	0
Chr4	3405000	3406000	rDNA	0	0	0	0	0	1
Chr4	3406000	3407000	rDNA	0	0	1	1	1	0
Chr4	3413000	3414000	rDNA	0	0	1	0	0	0
Chr4	3414000	3415000	rDNA	0	0	0	0	0	0
Chr4	3415000	3416000	rDNA	0	0	0	0	0	0
Chr4	3416000	3417000	rDNA	0	0	1	0	0	0
Chr4	3418000	3419000	rDNA	0	0	0	0	0	0
Chr4	3419000	3420000	rDNA	0	0	1	0	0	0
Chr4	3420000	3421000	rDNA	0	0	0	1	0	0
Chr4	3421000	3422000	rDNA	0	0	0	0	0	1
Chr4	3423000	3424000	rDNA	0	0	1	0	0	1
Chr4	3426000	3427000	rDNA	0	0	0	0	1	0
Chr4	3428000	3429000	rDNA	0	0	1	0	0	0
Chr4	3430000	3431000	rDNA	0	0	0	0	1	0
Chr4	3431000	3432000	rDNA	0	0	0	0	1	0
Chr4	3433000	3434000	rDNA	0	0	0	0	0	1
Chr4	3434000	3435000	rDNA	0	0	0	0	0	0
Chr4	3436000	3437000	rDNA	0	0	0	1	1	0
Chr4	3437000	3438000	rDNA	0	0	1	1	0	0
Chr4	3439000	3440000	rDNA	0	0	1	1	1	0
Chr4	3441000	3442000	rDNA	0	0	0	0	0	0
Chr4	3444000	3445000	rDNA	0	0	1	1	0	0
Chr4	3445000	3446000	rDNA	0	0	0	0	1	0
Chr4	3446000	3447000	rDNA	0	0	0	0	0	0
Chr4	3447000	3448000	rDNA	0	0	1	0	0	0
Chr4	3449000	3450000	rDNA	0	0	0	0	0	1
Chr4	3450000	3451000	rDNA	0	0	1	0	0	1
Chr4	3451000	3452000	rDNA	0	0	0	0	0	0
Chr4	3452000	3453000	rDNA	0	0	0	0	0	0
Chr4	3454000	3455000	rDNA	0	0	0	0	0	0
Chr4	3455000	3456000	rDNA	0	0	1	0	1	1
Chr4	3457000	3458000	rDNA	0	0	0	0	0	0
Chr4	3458000	3459000	rDNA	0	0	1	1	0	0
Chr4	3459000	3460000	rDNA	0	0	0	0	0	0
Chr4	3460000	3461000	rDNA	0	0	1	1	1	0
Chr4	3461000	3462000	rDNA	0	0	1	0	1	0
Chr4	3465000	3466000	rDNA	0	0	1	0	0	0
Chr4	3466000	3467000	rDNA	0	0	0	0	0	0
Chr4	3467000	3468000	rDNA	0	0	0	0	0	0
Chr4	3468000	3469000	rDNA	0	0	1	0	0	0
Chr4	3470000	3471000	rDNA	0	0	0	0	0	0
Chr4	3472000	3473000	rDNA	0	0	0	0	1	0
Chr4	3475000	3476000	rDNA	0	0	0	0	0	0
Chr4	3478000	3479000	rDNA	0	0	0	0	0	0
Chr4	3485000	3486000	rDNA	0	0	0	0	0	0
Chr4	3486000	3487000	rDNA	0	0	1	0	0	0
Chr4	3487000	3488000	rDNA	0	0	0	0	0	0
Chr4	3488000	3489000	rDNA	0	0	0	0	0	0
Chr4	3489000	3490000	rDNA	0	0	1	0	0	0
Chr4	3491000	3492000	rDNA	0	0	0	1	0	0
Chr4	3493000	3494000	rDNA	0	0	0	0	0	1
Chr4	3496000	3497000	rDNA	0	0	1	0	0	1
Chr4	3497000	3498000	rDNA	0	0	0	0	0	0
Chr4	3498000	3499000	rDNA	0	0	0	0	0	0
Chr4	3499000	3500000	rDNA	0	0	1	0	0	0
Chr4	3501000	3502000	rDNA	0	0	0	0	0	0
Chr4	3506000	3507000	rDNA	0	0	0	0	0	1
Chr4	3507000	3508000	rDNA	0	0	0	0	0	0
Chr4	3509000	3510000	rDNA	0	0	0	0	0	0
Chr4	3510000	3511000	rDNA	0	0	1	0	0	0
Chr4	3511000	3512000	rDNA	0	0	0	1	1	1
Chr4	3512000	3513000	rDNA	0	0	1	0	0	0
Chr4	3513000	3514000	rDNA	0	0	1	0	1	0
Chr4	3514000	3515000	rDNA	0	0	0	0	0	0
Chr4	3515000	3516000	rDNA	0	0	0	0	0	0
Chr4	3516000	3517000	rDNA	0	0	0	0	0	0
Chr4	3517000	3518000	rDNA	0	0	0	0	0	0
Chr4	3519000	3520000	rDNA	0	0	0	1	1	0
Chr4	3520000	3521000	rDNA	0	0	0	0	0	0
Chr4	3521000	3522000	rDNA	0	0	0	1	0	0
Chr4	3522000	3523000	rDNA	0	0	1	0	0	0
Chr4	3523000	3524000	rDNA	0	0	0	0	1	0
Chr4	3524000	3525000	rDNA	0	0	0	1	1	0
Chr4	3526000	3527000	rDNA	0	0	0	0	0	1
Chr4	3527000	3528000	rDNA	0	0	1	1	0	1
Chr4	3529000	3530000	rDNA	0	0	0	0	0	0
Chr4	3530000	3531000	rDNA	0	0	1	0	0	0
Chr4	3531000	3532000	rDNA	0	0	1	0	0	0
Chr4	3532000	3533000	rDNA	0	0	1	0	0	0
Chr4	3533000	3534000	rDNA	0	0	1	1	1	0
Chr4	3534000	3535000	rDNA	0	0	0	0	0	1
Chr4	3537000	3538000	rDNA	0	0	1	0	0	0
Chr4	3539000	3540000	rDNA	0	0	0	0	0	0
Chr4	3540000	3541000	rDNA	0	0	1	0	0	0
Chr4	3544000	3545000	rDNA	0	0	0	1	1	0
Chr4	3545000	3546000	rDNA	0	0	0	0	0	1
Chr4	3547000	3548000	rDNA	0	0	0	0	0	0
Chr4	3548000	3549000	rDNA	0	0	0	0	0	0
Chr4	3550000	3551000	rDNA	0	0	0	1	0	0
Chr4	3551000	3552000	rDNA	0	0	1	0	0	0
Chr4	3555000	3556000	rDNA	0	0	0	0	0	0
Chr4	3558000	3559000	rDNA	0	0	1	0	0	0
Chr4	3559000	3560000	rDNA	0	0	0	1	1	1
Chr4	3560000	3561000	rDNA	0	0	0	1	1	0
Chr4	3561000	3562000	rDNA	0	0	1	1	1	0
Chr4	3563000	3564000	rDNA	0	0	0	0	0	0
Chr4	3565000	3566000	rDNA	0	0	0	0	0	1
Chr4	3568000	3569000	rDNA	0	0	1	0	0	0
Chr4	3569000	3570000	rDNA	0	0	1	0	0	1
Chr4	3570000	3571000	rDNA	0	0	0	0	0	0
Chr4	3571000	3572000	rDNA	0	0	1	0	0	0
Chr4	3572000	3573000	rDNA	0	0	0	1	1	0
Chr4	3573000	3574000	rDNA	0	0	0	0	0	0
Chr4	3575000	3576000	rDNA	0	0	1	0	0	0
Chr4	3576000	3577000	rDNA	0	0	0	0	0	0
Chr4	3578000	3579000	rDNA	0	0	0	1	1	1
Chr4	3579000	3580000	rDNA	0	0	1	0	0	0
Chr4	3580000	3581000	rDNA	0	0	0	0	0	0
Chr4	3581000	3582000	rDNA	0	0	0	0	0	0
Chr4	3582000	3583000	rDNA	0	0	1	0	1	0
Chr4	3583000	3584000	rDNA	0	0	1	0	0	0
Chr4	3584000	3585000	rDNA	0	0	0	0	0	0
Chr4	3585000	3586000	rDNA	0	0	1	1	0	0
Chr4	3586000	3587000	rDNA	0	0	0	0	0	0
Chr4	3587000	3588000	rDNA	0	0	0	0	0	1
Chr4	3589000	3590000	rDNA	0	0	1	0	0	0
Chr4	3592000	3593000	rDNA	0	0	1	0	0	0
Chr4	3594000	3595000	rDNA	0	0	1	0	0	0
Chr4	3599000	3600000	rDNA	0	0	0	0	0	0
Chr4	3600000	3601000	rDNA	0	0	0	0	0	0
Chr4	3601000	3602000	rDNA	0	0	0	0	0	0
Chr4	3602000	3603000	rDNA	0	0	0	0	1	0
Chr4	3603000	3604000	rDNA	0	0	1	0	0	0
Chr4	3610000	3611000	rDNA	0	0	1	0	0	1
Chr4	3611000	3612000	rDNA	0	0	1	0	0	0
Chr4	3613000	3614000	rDNA	0	0	0	0	0	0
Chr4	3614000	3615000	rDNA	0	0	1	0	0	0
Chr4	3615000	3616000	rDNA	0	0	1	0	1	0
Chr4	3616000	3617000	rDNA	0	0	1	0	0	0
Chr4	3617000	3618000	rDNA	0	0	1	0	0	0
Chr4	3621000	3622000	rDNA	0	0	1	1	0	0
Chr4	3622000	3623000	rDNA	0	0	0	0	0	0
Chr4	3623000	3624000	rDNA	0	0	0	0	0	0
Chr4	3624000	3625000	rDNA	0	0	1	0	0	0
Chr4	3626000	3627000	rDNA	0	0	0	0	0	0
Chr4	3628000	3629000	rDNA	0	0	0	1	0	0
Chr4	3631000	3632000	rDNA	0	0	1	1	0	1
Chr4	3634000	3635000	rDNA	0	0	1	0	0	0
Chr4	3635000	3636000	rDNA	0	0	1	0	0	0
Chr4	3638000	3639000	rDNA	0	0	1	0	0	0
Chr4	3639000	3640000	rDNA	0	0	0	1	0	1
Chr4	3640000	3641000	rDNA	0	0	0	0	0	0
Chr4	3642000	3643000	rDNA	0	0	1	0	0	0
Chr4	3643000	3644000	rDNA	0	0	0	1	0	0
Chr4	3644000	3645000	rDNA	0	0	0	0	1	0
Chr4	3645000	3646000	rDNA	0	0	1	1	0	0
