chr,start,end,b,fold,padj,cat
Chr4,3240000,3241000,187,3.95163269788201,8.86237450583055e-52,45S rDNA
Chr4,3241000,3242000,331,7.73422638863426,1.07452101541034e-169,45S rDNA
Chr4,3243000,3244000,189,4.41905659766253,2.67134038849741e-59,45S rDNA
Chr4,3246000,3247000,790,16.1642961226135,0,45S rDNA
Chr4,3247000,3248000,183,3.99073692110799,2.84034085896555e-51,45S rDNA
Chr4,3248000,3249000,230,3.3973846490858,1.54541692243513e-52,45S rDNA
Chr4,3249000,3250000,4625,93.6185335473005,0,45S rDNA
Chr4,3251000,3252000,105,3.03774663756305,7.44553821721042e-21,45S rDNA
Chr4,3254000,3255000,222,4.85815566381152,1.13842470913725e-76,45S rDNA
Chr4,3256000,3257000,445,9.28067880094118,7.2603760457715e-259,45S rDNA
Chr4,3257000,3258000,488,13.657448914697,0,45S rDNA
Chr4,3259000,3260000,5232,113.477785727431,0,45S rDNA
Chr4,3260000,3261000,2541,46.1773887271692,0,45S rDNA
Chr4,3261000,3262000,185,3.95360421028854,2.90455416374782e-51,45S rDNA
Chr4,3262000,3263000,300,6.11521566590391,8.98345898483454e-128,45S rDNA
Chr4,3264000,3265000,232,5.83576539504152,4.45559851046766e-95,45S rDNA
Chr4,3265000,3266000,144,3.57947399032581,1.67086931087509e-35,45S rDNA
Chr4,3266000,3267000,154,3.59253125225355,4.28095749288422e-38,45S rDNA
Chr4,3267000,3268000,725,15.9125612492242,0,45S rDNA
Chr4,3268000,3269000,285,6.21068478606089,4.94393874864563e-123,45S rDNA
Chr4,3269000,3270000,335,4.73057023969816,3.19353040572204e-112,45S rDNA
Chr4,3270000,3271000,7084,152.01572940829,0,45S rDNA
Chr4,3271000,3272000,309,5.27161554176016,3.44881166654208e-115,45S rDNA
Chr4,3272000,3273000,330,7.78628753434799,5.06713898276446e-170,45S rDNA
Chr4,3274000,3275000,152,3.92502247763302,6.7642534872275e-42,45S rDNA
Chr4,3277000,3278000,598,13.0735219642478,0,45S rDNA
Chr4,3278000,3279000,378,9.31573142549034,1.41761129226602e-220,45S rDNA
Chr4,3279000,3280000,222,3.87369478279336,6.79475478864995e-60,45S rDNA
Chr4,3280000,3281000,3759,76.5690798192319,0,45S rDNA
Chr4,3281000,3282000,1008,19.7575469577627,0,45S rDNA
Chr4,3284000,3285000,200,5.45435142012216,3.04032784931894e-77,45S rDNA
Chr4,3285000,3286000,137,3.34789987622277,5.56236165483382e-31,45S rDNA
Chr4,3288000,3289000,875,18.4144562983429,0,45S rDNA
Chr4,3289000,3290000,804,12.4579066580991,0,45S rDNA
Chr4,3290000,3291000,541,10.5719146082666,0,45S rDNA
Chr4,3291000,3292000,4442,78.5980066061553,0,45S rDNA
Chr4,3293000,3294000,257,5.45070247375656,5.67646627248359e-99,45S rDNA
Chr4,3294000,3295000,160,3.87284669569501,2.26880783834931e-43,45S rDNA
Chr4,3295000,3296000,290,6.61297009783238,7.73299070927145e-132,45S rDNA
Chr4,3296000,3297000,144,3.73192019651574,2.12354585019825e-37,45S rDNA
Chr4,3298000,3299000,810,15.89683313295,0,45S rDNA
Chr4,3299000,3300000,209,4.87955819183639,1.52155534129314e-72,45S rDNA
Chr4,3301000,3302000,4606,102.028133286229,0,45S rDNA
Chr4,3302000,3303000,199,3.56161199769723,1.81560684792392e-48,45S rDNA
Chr4,3305000,3306000,216,5.3383896397909,1.01584996555593e-81,45S rDNA
Chr4,3306000,3307000,228,4.62660134843231,6.56939989070609e-75,45S rDNA
Chr4,3308000,3309000,314,6.72695754167291,1.1675961668059e-144,45S rDNA
Chr4,3309000,3310000,623,15.9048490958287,0,45S rDNA
Chr4,3311000,3312000,4864,97.6908483758869,0,45S rDNA
Chr4,3312000,3313000,3239,63.3658256889643,0,45S rDNA
Chr4,3313000,3314000,252,5.61251486891169,1.10528434481055e-99,45S rDNA
Chr4,3314000,3315000,500,9.77500946611904,7.92787076037824e-301,45S rDNA
Chr4,3315000,3316000,299,8.20342451607505,4.68831582170468e-160,45S rDNA
Chr4,3319000,3320000,877,16.3472023373109,0,45S rDNA
Chr4,3320000,3321000,205,3.95027707007024,1.15001830324806e-56,45S rDNA
Chr4,3322000,3323000,3821,78.6482005935955,0,45S rDNA
Chr4,3324000,3325000,383,8.90923767842313,6.98692590682184e-217,45S rDNA
Chr4,3325000,3326000,168,3.54265122931305,9.33365661401744e-41,45S rDNA
Chr4,3326000,3327000,208,5.49548129674978,7.40815098911918e-81,45S rDNA
Chr4,3327000,3328000,167,3.8471582535208,7.05227925061553e-45,45S rDNA
Chr4,3329000,3330000,505,11.3949838582327,0,45S rDNA
Chr4,3330000,3331000,367,7.88095275955587,1.15847647273597e-190,45S rDNA
Chr4,3331000,3332000,283,4.76510994043652,1.22768088860981e-95,45S rDNA
Chr4,3332000,3333000,5324,119.165440471084,0,45S rDNA
Chr4,3333000,3334000,2130,40.5390430368851,0,45S rDNA
Chr4,3334000,3335000,325,8.35674799442137,3.43239432629105e-176,45S rDNA
Chr4,3335000,3336000,176,3.17208737145326,9.77965273487601e-37,45S rDNA
Chr4,3336000,3337000,523,10.2808807228563,0,45S rDNA
Chr4,3337000,3338000,862,19.5651150355142,0,45S rDNA
Chr4,3338000,3339000,365,10.041046875931,1.15977351312502e-223,45S rDNA
Chr4,3339000,3340000,304,8.1830451816037,1.98359650096974e-162,45S rDNA
Chr4,3340000,3341000,2185,47.4808750670955,0,45S rDNA
Chr4,3341000,3342000,210,4.3555983904556,8.78832098421039e-65,45S rDNA
Chr4,3342000,3343000,380,7.02625242878983,5.20779056320489e-181,45S rDNA
Chr4,3343000,3344000,4398,89.8365737286826,0,45S rDNA
Chr4,3345000,3346000,451,9.5880947183698,4.80102661117861e-268,45S rDNA
Chr4,3346000,3347000,317,7.441841479076,5.88255914142929e-158,45S rDNA
Chr4,3347000,3348000,920,23.6317438241644,0,45S rDNA
Chr4,3348000,3349000,646,17.2994210665633,0,45S rDNA
Chr4,3350000,3351000,755,15.2271683373864,0,45S rDNA
Chr4,3351000,3352000,177,4.53055660563554,4.52593400720283e-57,45S rDNA
Chr4,3353000,3354000,6991,141.289316011428,0,45S rDNA
Chr4,3354000,3355000,453,7.23361849656148,1.58569654766442e-220,45S rDNA
Chr4,3355000,3356000,219,5.19419869491208,9.78656966042714e-81,45S rDNA
Chr4,3357000,3358000,212,5.68747971881056,5.43065814747647e-85,45S rDNA
Chr4,3358000,3359000,192,4.25278287593208,9.03872844430909e-58,45S rDNA
Chr4,3360000,3361000,225,5.45212333539172,9.03960638135562e-87,45S rDNA
Chr4,3361000,3362000,642,14.4293756966741,0,45S rDNA
Chr4,3363000,3364000,3342,65.1009467265582,0,45S rDNA
Chr4,3364000,3365000,4195,77.7096700840227,0,45S rDNA
Chr4,3366000,3367000,250,4.72798906280899,6.56872758462186e-84,45S rDNA
Chr4,3367000,3368000,258,5.66516127994523,6.7326273938195e-103,45S rDNA
Chr4,3368000,3369000,707,17.5220094076551,0,45S rDNA
Chr4,3369000,3370000,215,5.84194127419253,2.99231549128919e-88,45S rDNA
Chr4,3371000,3372000,809,17.8866253804912,0,45S rDNA
Chr4,3372000,3373000,198,4.07315966269684,9.82720266089634e-57,45S rDNA
Chr4,3374000,3375000,5076,101.673356079286,0,45S rDNA
Chr4,3376000,3377000,218,5.31531229020549,3.89037728638838e-82,45S rDNA
Chr4,3377000,3378000,252,5.85277217594515,1.81412984369393e-103,45S rDNA
Chr4,3378000,3379000,213,5.3160904282864,2.78710357641804e-80,45S rDNA
Chr4,3379000,3380000,160,3.74406113261568,1.22441983264499e-41,45S rDNA
Chr4,3381000,3382000,468,9.58070672670109,5.65311210006596e-278,45S rDNA
Chr4,3382000,3383000,439,10.620986626753,1.73374494891838e-278,45S rDNA
Chr4,3383000,3384000,593,8.93368707526686,0,45S rDNA
Chr4,3384000,3385000,3899,78.7994626131539,0,45S rDNA
Chr4,3385000,3386000,1410,25.2468273065534,0,45S rDNA
Chr4,3386000,3387000,210,4.44752073033668,2.97005187280446e-66,45S rDNA
Chr4,3387000,3388000,281,5.42914044142435,9.5860280339808e-108,45S rDNA
Chr4,3388000,3389000,146,3.76717198812157,2.40161997041019e-38,45S rDNA
Chr4,3390000,3391000,186,4.13268588989053,3.14947331686325e-54,45S rDNA
Chr4,3391000,3392000,300,7.72284822716667,1.01413290116816e-153,45S rDNA
Chr4,3392000,3393000,849,21.0882719076142,0,45S rDNA
Chr4,3393000,3394000,191,3.83056108742665,5.93246002693702e-51,45S rDNA
Chr4,3394000,3395000,387,5.26238959144543,8.24159998240595e-144,45S rDNA
Chr4,3395000,3396000,3706,72.0163549286983,0,45S rDNA
Chr4,3396000,3397000,196,3.71393553543273,2.47322043302954e-50,45S rDNA
Chr4,3397000,3398000,298,6.14990070352789,1.54100684344846e-127,45S rDNA
Chr4,3402000,3403000,676,14.4899926081258,0,45S rDNA
Chr4,3403000,3404000,216,5.61277503759182,1.465932345994e-85,45S rDNA
Chr4,3405000,3406000,4135,81.4718178624682,0,45S rDNA
Chr4,3406000,3407000,579,10.6944312186515,0,45S rDNA
Chr4,3407000,3408000,199,4.38551288527065,6.91356443867935e-62,45S rDNA
Chr4,3409000,3410000,182,4.60612582458205,1.11026380542828e-59,45S rDNA
Chr4,3410000,3411000,211,4.51117208807649,1.41279532760319e-67,45S rDNA
Chr4,3413000,3414000,753,16.5072086026077,0,45S rDNA
Chr4,3414000,3415000,289,5.20051853894601,2.07557972749497e-106,45S rDNA
Chr4,3415000,3416000,1429,25.4504593473187,0,45S rDNA
Chr4,3416000,3417000,2605,51.8158101262689,0,45S rDNA
Chr4,3417000,3418000,217,4.57496074620911,1.65825924728136e-70,45S rDNA
Chr4,3418000,3419000,412,9.18572428049898,4.26226824715776e-238,45S rDNA
Chr4,3419000,3420000,294,6.50811353929917,6.45020885987351e-132,45S rDNA
Chr4,3420000,3421000,603,15.2455373153978,0,45S rDNA
Chr4,3421000,3422000,517,12.8816948237308,0,45S rDNA
Chr4,3423000,3424000,801,18.7733290879587,0,45S rDNA
Chr4,3424000,3425000,204,4.5701562860873,2.94625854920073e-66,45S rDNA
Chr4,3426000,3427000,4925,118.04078734733,0,45S rDNA
Chr4,3427000,3428000,202,3.60981859438257,4.88747840832186e-50,45S rDNA
Chr4,3428000,3429000,265,5.78555308091928,1.15634599648428e-107,45S rDNA
Chr4,3430000,3431000,249,5.79755657963836,2.13311515823332e-101,45S rDNA
Chr4,3431000,3432000,252,6.17400674988034,2.4456204553692e-108,45S rDNA
Chr4,3433000,3434000,505,10.492112316539,1.11253692967019e-308,45S rDNA
Chr4,3434000,3435000,493,12.6448748517921,0,45S rDNA
Chr4,3435000,3436000,203,3.36906239590015,6.08586695472807e-46,45S rDNA
Chr4,3436000,3437000,4457,79.4356071644688,0,45S rDNA
Chr4,3437000,3438000,1782,32.3929639566251,0,45S rDNA
Chr4,3438000,3439000,203,4.90892616037487,6.61705990420764e-71,45S rDNA
Chr4,3439000,3440000,322,5.97174932634905,2.59623239337754e-134,45S rDNA
Chr4,3440000,3441000,214,4.96963476851583,1.29439405770775e-75,45S rDNA
Chr4,3441000,3442000,261,6.91219179529432,5.21428382703315e-123,45S rDNA
Chr4,3442000,3443000,164,3.50406861212335,3.0310856518687e-39,45S rDNA
Chr4,3444000,3445000,847,20.1582343839301,0,45S rDNA
Chr4,3445000,3446000,300,6.15564114611819,1.7201686873881e-128,45S rDNA
Chr4,3446000,3447000,266,4.56584419092943,4.57361374239025e-86,45S rDNA
Chr4,3447000,3448000,4502,87.1883205685978,0,45S rDNA
Chr4,3448000,3449000,203,3.72648080705516,2.54991095280466e-52,45S rDNA
Chr4,3449000,3450000,370,7.66026147714231,3.04444133782581e-188,45S rDNA
Chr4,3450000,3451000,257,5.35204722536278,2.59058159801806e-97,45S rDNA
Chr4,3451000,3452000,531,12.908414239929,0,45S rDNA
Chr4,3452000,3453000,669,17.0726726804035,0,45S rDNA
Chr4,3454000,3455000,662,14.1098374742507,0,45S rDNA
Chr4,3455000,3456000,293,5.59084796802765,2.29776296317404e-115,45S rDNA
Chr4,3457000,3458000,6873,125.821884791687,0,45S rDNA
Chr4,3458000,3459000,1490,26.05475881078,0,45S rDNA
Chr4,3459000,3460000,473,10.6537133687519,1.46001934738679e-300,45S rDNA
Chr4,3460000,3461000,322,6.12145418079366,3.3638881242643e-137,45S rDNA
Chr4,3461000,3462000,614,10.367647188429,0,45S rDNA
Chr4,3465000,3466000,817,17.3387405068482,0,45S rDNA
Chr4,3466000,3467000,273,5.30555137630776,1.75775328802991e-102,45S rDNA
Chr4,3467000,3468000,1329,23.3147929053322,0,45S rDNA
Chr4,3468000,3469000,5024,97.6803623998188,0,45S rDNA
Chr4,3469000,3470000,185,3.44533620855656,3.30829747956735e-43,45S rDNA
Chr4,3470000,3471000,386,8.35437405253788,4.69780838728546e-209,45S rDNA
Chr4,3471000,3472000,177,4.64031277299527,1.65422977753461e-58,45S rDNA
Chr4,3472000,3473000,301,7.16793060920076,8.40923108867124e-146,45S rDNA
Chr4,3473000,3474000,143,3.13930385977395,1.52664646424988e-29,45S rDNA
Chr4,3475000,3476000,862,17.601519421771,0,45S rDNA
Chr4,3476000,3477000,214,5.01735816130401,2.52507365350477e-76,45S rDNA
Chr4,3477000,3478000,187,3.53787263085751,3.34755960627888e-45,45S rDNA
Chr4,3478000,3479000,4703,106.377794556759,0,45S rDNA
Chr4,3479000,3480000,168,3.23667716605862,4.12317353220936e-36,45S rDNA
Chr4,3480000,3481000,100,3.00107883189303,1.54021516429686e-19,45S rDNA
Chr4,3483000,3484000,227,5.62762020119591,4.30395307720044e-90,45S rDNA
Chr4,3485000,3486000,450,9.98402903463321,1.52363422357388e-274,45S rDNA
Chr4,3486000,3487000,487,12.1964421869414,0,45S rDNA
Chr4,3487000,3488000,240,3.76806434773479,1.4695675269043e-62,45S rDNA
Chr4,3488000,3489000,3730,62.4819766477788,0,45S rDNA
Chr4,3489000,3490000,1457,30.0467932274131,0,45S rDNA
Chr4,3490000,3491000,179,4.51564420724919,1.65648053645535e-57,45S rDNA
Chr4,3491000,3492000,266,5.52481831319694,1.09876013517703e-103,45S rDNA
Chr4,3493000,3494000,956,21.7851098110589,0,45S rDNA
Chr4,3496000,3497000,799,16.8833577636384,0,45S rDNA
Chr4,3497000,3498000,271,5.67162174004634,3.75516705863112e-108,45S rDNA
Chr4,3498000,3499000,378,7.39640758783861,2.60460999738981e-187,45S rDNA
Chr4,3499000,3500000,6750,101.812950343569,0,45S rDNA
Chr4,3500000,3501000,181,3.18297302178231,6.07331963176923e-38,45S rDNA
Chr4,3501000,3502000,337,7.25424047213287,1.2137066743393e-164,45S rDNA
Chr4,3502000,3503000,159,3.09530465297723,4.18621110792055e-32,45S rDNA
Chr4,3503000,3504000,210,6.04665805607258,7.932129323838e-89,45S rDNA
Chr4,3504000,3505000,189,4.54076228458963,4.95980439197996e-61,45S rDNA
Chr4,3506000,3507000,593,13.8967303691,0,45S rDNA
Chr4,3507000,3508000,321,9.19777186332653,7.37168389766487e-186,45S rDNA
Chr4,3509000,3510000,5187,91.3121664152697,0,45S rDNA
Chr4,3510000,3511000,1516,30.2221742410142,0,45S rDNA
Chr4,3511000,3512000,322,7.6712124683689,4.11377478555168e-164,45S rDNA
Chr4,3512000,3513000,263,4.78817058284714,2.26278766507816e-89,45S rDNA
Chr4,3513000,3514000,447,12.4042248371178,1.11507541965373e-308,45S rDNA
Chr4,3514000,3515000,557,13.1702488087517,0,45S rDNA
Chr4,3515000,3516000,703,15.5748336324391,0,45S rDNA
Chr4,3516000,3517000,297,7.02048347081273,1.41499802414895e-141,45S rDNA
Chr4,3517000,3518000,877,13.6790251025583,0,45S rDNA
Chr4,3518000,3519000,165,3.05129547981446,1.34946561123498e-32,45S rDNA
Chr4,3519000,3520000,7875,162.426261257428,0,45S rDNA
Chr4,3520000,3521000,376,6.34731146314934,5.05702328093837e-165,45S rDNA
Chr4,3521000,3522000,463,10.9553848941491,2.57790274903601e-299,45S rDNA
Chr4,3522000,3523000,272,5.77893829291721,2.25316677623575e-110,45S rDNA
Chr4,3523000,3524000,861,20.0260116412289,0,45S rDNA
Chr4,3524000,3525000,289,6.98646006219209,2.91792685061235e-137,45S rDNA
Chr4,3526000,3527000,432,9.61450175690648,2.98673846819392e-257,45S rDNA
Chr4,3527000,3528000,502,12.4259876824361,0,45S rDNA
Chr4,3529000,3530000,4811,82.2871996805156,0,45S rDNA
Chr4,3530000,3531000,2484,46.80046025663,0,45S rDNA
Chr4,3531000,3532000,232,4.75329854977593,2.38632148236632e-78,45S rDNA
Chr4,3532000,3533000,431,8.60332504964123,3.62330188868743e-238,45S rDNA
Chr4,3533000,3534000,601,13.3106237396124,0,45S rDNA
Chr4,3534000,3535000,521,10.4081450665249,0,45S rDNA
Chr4,3537000,3538000,900,19.1917528878975,0,45S rDNA
Chr4,3538000,3539000,181,4.35954720482203,5.31713103084137e-56,45S rDNA
Chr4,3539000,3540000,273,4.26976582969684,3.64580446820955e-82,45S rDNA
Chr4,3540000,3541000,8179,175.616892260125,0,45S rDNA
Chr4,3542000,3543000,218,4.62624859178263,1.18401153315306e-71,45S rDNA
Chr4,3543000,3544000,190,4.17958181368651,4.38122968611693e-56,45S rDNA
Chr4,3544000,3545000,249,5.44514366466635,7.9193684088856e-96,45S rDNA
Chr4,3545000,3546000,275,6.94050317564269,5.5975132617649e-130,45S rDNA
Chr4,3546000,3547000,160,3.98759056642518,6.97105032916918e-45,45S rDNA
Chr4,3547000,3548000,611,11.4949399034893,0,45S rDNA
Chr4,3548000,3549000,462,11.9115659524172,1.1125397547465e-308,45S rDNA
Chr4,3549000,3550000,216,3.73982749088698,7.24053334485113e-56,45S rDNA
Chr4,3550000,3551000,5800,110.319834637631,0,45S rDNA
Chr4,3551000,3552000,1968,36.9361090041389,0,45S rDNA
Chr4,3552000,3553000,170,4.12412416950612,1.6360717418359e-49,45S rDNA
Chr4,3553000,3554000,202,4.07977782727546,5.69107790740705e-58,45S rDNA
Chr4,3555000,3556000,551,13.2561779547494,0,45S rDNA
Chr4,3558000,3559000,954,17.1224777719581,0,45S rDNA
Chr4,3559000,3560000,243,4.41983087460406,4.98118675009383e-76,45S rDNA
Chr4,3560000,3561000,822,17.0782501469209,0,45S rDNA
Chr4,3561000,3562000,6928,125.219991908098,0,45S rDNA
Chr4,3562000,3563000,188,3.61694888992983,9.7184876958562e-47,45S rDNA
Chr4,3563000,3564000,331,7.50771559483581,5.46380461857452e-166,45S rDNA
Chr4,3565000,3566000,232,4.71063456177845,1.24295538035071e-77,45S rDNA
Chr4,3568000,3569000,759,15.2663178154989,0,45S rDNA
Chr4,3569000,3570000,341,7.873240847258,4.28861883200713e-177,45S rDNA
Chr4,3570000,3571000,263,4.14330483272573,1.43835804288203e-76,45S rDNA
Chr4,3571000,3572000,7992,133.362295082614,0,45S rDNA
Chr4,3572000,3573000,773,12.8839963319175,0,45S rDNA
Chr4,3573000,3574000,771,13.5572190947324,0,45S rDNA
Chr4,3575000,3576000,687,15.8747406068244,0,45S rDNA
Chr4,3576000,3577000,573,13.4139064740072,0,45S rDNA
Chr4,3577000,3578000,149,3.33763282377197,1.71160151453852e-33,45S rDNA
Chr4,3578000,3579000,266,6.43549531370457,2.43249143486001e-118,45S rDNA
Chr4,3579000,3580000,712,18.6636729085978,0,45S rDNA
Chr4,3580000,3581000,312,5.20915805930967,5.40634298743098e-115,45S rDNA
Chr4,3581000,3582000,3810,79.66261111394,0,45S rDNA
Chr4,3582000,3583000,4408,84.1187950437112,0,45S rDNA
Chr4,3583000,3584000,251,5.16663522391236,5.96264285716033e-92,45S rDNA
Chr4,3584000,3585000,470,9.58196796044037,3.50147824961762e-279,45S rDNA
Chr4,3585000,3586000,493,11.2773732467622,0,45S rDNA
Chr4,3586000,3587000,1043,28.2615759000114,0,45S rDNA
Chr4,3587000,3588000,269,5.71459355130858,4.36875570840987e-108,45S rDNA
Chr4,3589000,3590000,834,16.1065395304333,0,45S rDNA
Chr4,3590000,3591000,207,4.17339451734601,6.24328860065228e-61,45S rDNA
Chr4,3592000,3593000,4738,94.0515520829425,0,45S rDNA
Chr4,3594000,3595000,353,7.81070899790906,3.14457023630012e-182,45S rDNA
Chr4,3596000,3597000,190,4.58708159015508,5.29780631888874e-62,45S rDNA
Chr4,3597000,3598000,166,3.75202109323702,2.77104208231973e-43,45S rDNA
Chr4,3599000,3600000,479,9.65095789175311,7.58415473881232e-286,45S rDNA
Chr4,3600000,3601000,458,14.0202602056602,0,45S rDNA
Chr4,3601000,3602000,256,4.43872203976525,2.02665317598324e-80,45S rDNA
Chr4,3602000,3603000,5334,102.483426293893,0,45S rDNA
Chr4,3603000,3604000,2206,40.2520546244566,0,45S rDNA
Chr4,3605000,3606000,165,3.24843395264739,1.16715407377607e-35,45S rDNA
Chr4,3608000,3609000,192,4.63285260023046,2.70572619279948e-63,45S rDNA
Chr4,3610000,3611000,1338,21.943086983865,0,45S rDNA
Chr4,3611000,3612000,299,4.59704248310868,2.47340725652761e-97,45S rDNA
Chr4,3612000,3613000,220,3.66655010635825,1.65792330175149e-55,45S rDNA
Chr4,3613000,3614000,5758,115.149629086566,0,45S rDNA
Chr4,3614000,3615000,2593,48.0937284875291,0,45S rDNA
Chr4,3615000,3616000,470,4.36351907677261,3.0031571493387e-144,45S rDNA
Chr4,3616000,3617000,483,5.55238442576481,2.04675591950944e-188,45S rDNA
Chr4,3617000,3618000,253,6.85400515906939,1.79964803687275e-118,45S rDNA
Chr4,3618000,3619000,219,5.45733522327021,1.49916769068613e-84,45S rDNA
Chr4,3621000,3622000,820,17.1112793910756,0,45S rDNA
Chr4,3622000,3623000,340,6.70198094005795,4.25135061554485e-156,45S rDNA
Chr4,3623000,3624000,657,10.5213529217501,0,45S rDNA
Chr4,3624000,3625000,5536,108.770606967489,0,45S rDNA
Chr4,3625000,3626000,166,3.43605529707888,1.04196249547075e-38,45S rDNA
Chr4,3626000,3627000,333,7.10548954282648,4.00749071354379e-160,45S rDNA
Chr4,3627000,3628000,154,3.84020716283738,2.36156679635358e-41,45S rDNA
Chr4,3628000,3629000,304,7.23077088489694,3.07660113343285e-148,45S rDNA
Chr4,3629000,3630000,156,3.43052582871168,2.41465366465222e-36,45S rDNA
Chr4,3631000,3632000,788,15.33428766271,0,45S rDNA
Chr4,3632000,3633000,226,3.89528173267461,2.30195288556633e-61,45S rDNA
Chr4,3633000,3634000,221,3.58720894450333,3.09834632766805e-54,45S rDNA
Chr4,3634000,3635000,8069,150.573676362687,0,45S rDNA
Chr4,3635000,3636000,1556,26.2770361510256,0,45S rDNA
Chr4,3637000,3638000,231,4.36556896306791,2.33483535101414e-71,45S rDNA
Chr4,3638000,3639000,402,10.6795636263249,5.85661643623821e-256,45S rDNA
Chr4,3639000,3640000,548,13.6134357791066,0,45S rDNA
Chr4,3640000,3641000,497,11.4060157655947,0,45S rDNA
Chr4,3642000,3643000,792,15.8853838951523,0,45S rDNA
Chr4,3643000,3644000,239,4.91558152468303,1.88812465133742e-83,45S rDNA
Chr4,3644000,3645000,300,4.12461564142947,8.81658366461048e-87,45S rDNA
Chr4,3645000,3646000,3786,55.7429420233838,0,45S rDNA
Chr4,3646000,3647000,383,8.26620893481551,6.9217889600279e-206,45S rDNA
Chr4,3647000,3648000,851,16.2894995231974,0,45S rDNA
Chr4,3648000,3649000,219,4.53498460733894,1.6907987677807e-70,45S rDNA
Chr4,3649000,3650000,269,6.70205085278229,1.11307647061455e-123,45S rDNA
Chr4,3650000,3651000,139,3.52678203836337,1.1857654420952e-33,45S rDNA
Chr4,3652000,3653000,850,17.1466243684061,0,45S rDNA
Chr4,3653000,3654000,204,4.92507707574545,1.75334537503474e-71,45S rDNA
Chr4,3655000,3656000,7933,147.863534036869,0,45S rDNA
Chr4,3656000,3657000,409,6.76296553955101,5.83056924095584e-189,45S rDNA
Chr4,3657000,3658000,349,7.59503094054881,1.73981442384454e-176,45S rDNA
Chr4,3658000,3659000,186,3.69493611935489,1.68002205629432e-47,45S rDNA
